eventId,subEventName,tags,playerId,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,x1,y1,x2,y2
1,Ground defending duel,"['Free space left', 'Anticipated', 'Lost', 'Not accurate']",Abdullah Ibrahim Otayf,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,386.35591,Ground defending duel,258612298,80,84,70.0,84.0
7,Acceleration,['Accurate'],Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Russia,1H,387.663819,Acceleration,258612215,30,16,20.0,16.0
1,Ground attacking duel,"['Free space right', 'Anticipation', 'Won', 'Accurate']",Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,387.73573,Ground attacking duel,258612212,20,16,21.0,11.0
1,Ground defending duel,"['Free space left', 'Sliding tackle', 'Lost', 'Not accurate']",Yahya Sulaiman Al Shehri,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,388.013858,Ground defending duel,258612295,79,89,58.0,70.0
8,Simple pass,"['Counter attack', 'Accurate']",Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,391.694578,Simple pass,258612218,42,30,68.0,9.0
7,Touch,[],Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Russia,1H,394.713448,Touch,258612224,68,9,83.0,15.0
8,Simple pass,['Accurate'],Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,398.708523,Simple pass,258612226,83,15,64.0,87.0
8,Simple pass,['Accurate'],M\u00e1rio Figueira Fernandes,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,402.353114,Simple pass,258612228,64,87,80.0,76.0
8,Smart pass,['Accurate'],Fyodor Smolov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,404.018669,Smart pass,258612241,80,76,95.0,79.0
8,Cross,"['Right foot', 'Accurate']",M\u00e1rio Figueira Fernandes,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,406.080614,Cross,258612233,95,79,90.0,69.0
10,Shot,"['Right foot', 'Blocked', 'Not accurate']",Alexandr Samedov,"Russia - Saudi Arabia, 5 - 0",Shot,Russia,1H,407.123899,Shot,258612244,90,69,0.0,0.0
7,Touch,['Interception'],Osama Abdulrezag Hawsawi,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Saudi Arabia,1H,408.770385,Touch,258612308,10,36,29.0,6.0
7,Touch,[],Salem Mohammed Al Dawsari,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Saudi Arabia,1H,409.953271,Touch,258612314,29,6,15.0,0.0
3,Throw in,['Accurate'],M\u00e1rio Figueira Fernandes,"Russia - Saudi Arabia, 5 - 0",Free Kick,Russia,1H,437.976352,Throw in,258612247,89,100,96.0,86.0
1,Air duel,"['Won', 'Accurate']",Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,439.564276,Air duel,258612249,96,86,91.0,67.0
1,Air duel,"['Lost', 'Not accurate']",Yasir Gharsan Al Shahrani,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,440.018665,Air duel,258612316,4,14,9.0,33.0
1,Ground attacking duel,"['Neutral', 'Accurate']",Abdullah Ibrahim Otayf,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,441.253841,Ground attacking duel,258612319,9,33,6.0,37.0
8,Head pass,['Accurate'],Omar Ibrahim Omar Othman Hawsawi,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,442.248578,Head pass,258612318,6,37,3.0,13.0
8,Head pass,['Not accurate'],Yasir Gharsan Al Shahrani,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,444.194962,Head pass,258612321,3,13,10.0,0.0
3,Throw in,['Accurate'],M\u00e1rio Figueira Fernandes,"Russia - Saudi Arabia, 5 - 0",Free Kick,Russia,1H,458.253069,Throw in,258612250,90,100,95.0,86.0
8,Simple pass,['Accurate'],Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,459.308226,Simple pass,258612252,95,86,88.0,88.0
1,Ground attacking duel,"['Lost', 'Not accurate']",Alexandr Samedov,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,459.483556,Ground attacking duel,258612253,88,88,91.0,78.0
1,Ground attacking duel,"['Neutral', 'Accurate']",Abdullah Ibrahim Otayf,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,460.352152,Ground attacking duel,258612325,9,22,6.0,29.0
1,Ground defending duel,"['Neutral', 'Accurate']",Alexandr Samedov,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,461.168664,Ground defending duel,258612255,91,78,94.0,71.0
8,Simple pass,['Accurate'],Abdullah Ibrahim Otayf,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,461.829041,Simple pass,258612326,6,29,6.0,31.0
8,High pass,['Not accurate'],Omar Ibrahim Omar Othman Hawsawi,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,465.186617,High pass,258612327,6,31,39.0,100.0
3,Throw in,['Accurate'],Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Free Kick,Russia,1H,472.475724,Throw in,258612261,66,0,36.0,80.0
8,Simple pass,['Accurate'],Ilya Kutepov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,482.460937,Simple pass,258612262,36,80,46.0,91.0
8,Simple pass,['Accurate'],M\u00e1rio Figueira Fernandes,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,485.163168,Simple pass,258612264,46,91,21.0,77.0
8,Simple pass,['Accurate'],Ilya Kutepov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,486.784485,Simple pass,258612265,21,77,11.0,62.0
8,Simple pass,['Accurate'],Igor Akinfeev,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,490.173092,Simple pass,258612266,11,62,24.0,85.0
8,High pass,['Not accurate'],Ilya Kutepov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,492.304127,High pass,258612267,24,85,40.0,86.0
8,Head pass,"['Interception', 'Accurate']",Salem Mohammed Al Dawsari,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,492.966966,Head pass,258612336,60,14,30.0,20.0
8,Head pass,"['Interception', 'Accurate']",Yasir Gharsan Al Shahrani,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,495.436185,Head pass,258612338,30,20,34.0,24.0
1,Air duel,"['Won', 'Accurate']",Roman Zobnin,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,496.678837,Air duel,258612269,66,76,73.0,86.0
1,Air duel,"['Lost', 'Not accurate']",Abdullah Ibrahim Otayf,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,496.823304,Air duel,258612341,34,24,27.0,14.0
8,High pass,['Accurate'],Yasir Gharsan Al Shahrani,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,498.764504,High pass,258612342,27,14,40.0,13.0
8,Simple pass,['Accurate'],Salem Mohammed Al Dawsari,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,500.49835800000005,Simple pass,258612346,40,13,42.0,19.0
8,Simple pass,['Not accurate'],Salman Mohammed Al Faraj,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,501.35953600000005,Simple pass,258612347,42,19,59.0,7.0
1,Ground attacking duel,"['Neutral', 'Accurate']",M\u00e1rio Figueira Fernandes,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,502.49264700000003,Ground attacking duel,258612274,41,93,35.0,90.0
1,Ground defending duel,"['Neutral', 'Accurate']",Salem Mohammed Al Dawsari,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,502.51712999999995,Ground defending duel,258612348,59,7,65.0,10.0
8,Simple pass,['Accurate'],M\u00e1rio Figueira Fernandes,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,504.81670399999996,Simple pass,258612276,35,90,11.0,65.0
8,Launch,['Accurate'],Igor Akinfeev,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,509.822686,Launch,258612279,11,65,66.0,24.0
1,Air duel,"['Lost', 'Not accurate']",Mohammed Al Burayk,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,512.181553,Air duel,258612353,34,76,37.0,54.0
1,Air duel,"['Won', 'Accurate']",Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,512.206857,Air duel,258612280,63,46,70.0,21.0
7,Touch,[],Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Russia,1H,514.019459,Touch,258612296,70,21,88.0,29.0
1,Ground attacking duel,"['Free space left', 'Won', 'Accurate']",Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,518.481307,Ground attacking duel,258612297,88,29,93.0,27.0
1,Ground defending duel,"['Free space right', 'Sliding tackle', 'Lost', 'Not accurate']",Osama Abdulrezag Hawsawi,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,519.15185,Ground defending duel,258612358,12,71,7.0,73.0
8,Cross,"['Left foot', 'High', 'Not accurate']",Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,521.123673,Cross,258612300,93,27,93.0,37.0
8,Head pass,"['Interception', 'Accurate']",Mohammed Al Burayk,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,521.732116,Head pass,258612360,7,63,13.0,73.0
1,Ground defending duel,"['Take on left', 'Neutral', 'Accurate']",Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,522.865791,Ground defending duel,258612301,87,27,81.0,24.0
1,Ground attacking duel,"['Take on right', 'Neutral', 'Accurate']",Yahya Sulaiman Al Shehri,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,523.026538,Ground attacking duel,258612362,13,73,19.0,76.0
1,Ground loose ball duel,"['Won', 'Accurate']",Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,524.214132,Ground loose ball duel,258612306,81,24,86.0,30.0
10,Shot,"['Left foot', 'Blocked', 'Not accurate']",Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Shot,Russia,1H,526.276996,Shot,258612307,86,30,0.0,0.0
7,Touch,['Interception'],Mohammed Al Burayk,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Saudi Arabia,1H,528.045437,Touch,258612364,10,67,0.0,89.0
3,Corner,"['High', 'Not accurate']",Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Free Kick,Russia,1H,553.309977,Corner,258612309,100,0,91.0,73.0
7,Clearance,"['Counter attack', 'Interception', 'Accurate']",Taisir Jabir Al Jassim,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Saudi Arabia,1H,556.68536,Clearance,258612382,9,27,35.0,9.0
7,Acceleration,"['Counter attack', 'Accurate']",Salem Mohammed Al Dawsari,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Saudi Arabia,1H,560.112337,Acceleration,259141730,35,9,57.0,20.0
8,High pass,"['Counter attack', 'Accurate']",Salem Mohammed Al Dawsari,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,565.405591,High pass,259141729,57,20,94.0,93.0
1,Ground attacking duel,"['Counter attack', 'Neutral', 'Accurate']",Yahya Sulaiman Al Shehri,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,571.671947,Ground attacking duel,258612372,94,93,88.0,100.0
1,Ground defending duel,"['Sliding tackle', 'Neutral', 'Accurate']",Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,571.737563,Ground defending duel,260189724,6,7,12.0,0.0
3,Throw in,['Accurate'],Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Free Kick,Russia,1H,595.935623,Throw in,258612328,12,0,7.0,8.0
8,Head pass,['Accurate'],Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,598.838586,Head pass,258612329,7,8,7.0,9.0
8,Launch,['Not accurate'],Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,600.231652,Launch,258612331,7,9,44.0,21.0
8,Head pass,['Accurate'],Osama Abdulrezag Hawsawi,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,602.381813,Head pass,258612386,56,79,76.0,72.0
1,Air duel,"['Won', 'Accurate']",Sergei Ignashevich,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,603.588116,Air duel,258612333,24,28,39.0,8.0
1,Air duel,"['Lost', 'Not accurate']",Mohammad Ibrahim Al Sahlawi,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,603.934186,Air duel,258612387,76,72,61.0,92.0
8,Simple pass,['Accurate'],Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,605.6465,Simple pass,258612334,39,8,41.0,12.0
1,Ground attacking duel,"['Take on left', 'Neutral', 'Accurate']",Fyodor Smolov,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,607.635688,Ground attacking duel,258612337,41,12,44.0,0.0
1,Ground defending duel,"['Take on right', 'Neutral', 'Accurate']",Osama Abdulrezag Hawsawi,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,607.713652,Ground defending duel,258612389,59,88,56.0,100.0
3,Throw in,['Accurate'],Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Free Kick,Russia,1H,624.172568,Throw in,258612339,44,0,62.0,11.0
8,Head pass,['Accurate'],Fyodor Smolov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,625.876479,Head pass,258612340,62,11,41.0,9.0
8,Simple pass,['Accurate'],Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,627.621185,Simple pass,258612343,41,9,19.0,15.0
8,Simple pass,['Accurate'],Sergei Ignashevich,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,629.978818,Simple pass,258612344,19,15,27.0,67.0
8,Simple pass,['Accurate'],Ilya Kutepov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,633.478199,Simple pass,258612345,27,67,34.0,88.0
8,Simple pass,['Accurate'],Yury Gazinskiy,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,639.013804,Simple pass,258612349,34,88,44.0,65.0
8,Simple pass,['Not accurate'],Roman Zobnin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,640.498436,Simple pass,258612350,44,65,62.0,91.0
8,Simple pass,['Accurate'],Salem Mohammed Al Dawsari,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,642.431177,Simple pass,258612403,38,9,43.0,26.0
7,Touch,['Missed ball'],Abdullah Ibrahim Otayf,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Saudi Arabia,1H,644.059659,Touch,258612405,43,26,42.0,31.0
7,Acceleration,['Accurate'],Roman Zobnin,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Russia,1H,644.987164,Acceleration,258612352,58,69,70.0,75.0
8,Simple pass,"['Key pass', 'Accurate']",Roman Zobnin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,648.858409,Simple pass,258612357,70,75,87.0,53.0
1,Ground loose ball duel,"['Neutral', 'Accurate']",Osama Abdulrezag Hawsawi,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,649.907036,Ground loose ball duel,258612420,13,47,0.0,100.0
1,Ground loose ball duel,"['Neutral', 'Accurate']",Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,649.907036,Ground loose ball duel,258614080,87,53,100.0,0.0
3,Corner,"['High', 'Accurate']",Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Free Kick,Russia,1H,683.136629,Corner,258612361,100,0,94.0,36.0
1,Air duel,"['Won', 'Accurate']",Salman Mohammed Al Faraj,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,685.8685,Air duel,258612422,6,64,12.0,79.0
8,Simple pass,['Accurate'],Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,687.505447,Simple pass,258612363,88,21,84.0,11.0
8,Simple pass,['Accurate'],Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,689.614448,Simple pass,258612365,84,11,77.0,23.0
8,Cross,"['Assist', 'Right foot', 'High', 'Accurate']",Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,690.869877,Cross,258612366,77,23,93.0,60.0
10,Shot,"['Goal', 'Head/body', 'Opportunity', 'Position: Goal low left', 'Accurate']",Yury Gazinskiy,"Russia - Saudi Arabia, 5 - 0",Shot,Russia,1H,693.396917,Shot,258612368,93,60,0.0,0.0
9,Reflexes,"['Goal', 'Position: Goal low left', 'Not accurate']",Abdullah Ibrahim Al Mayouf,"Russia - Saudi Arabia, 5 - 0",Save attempt,Saudi Arabia,1H,695.074556,Reflexes,258612424,100,100,7.0,40.0
8,Simple pass,['Accurate'],Salem Mohammed Al Dawsari,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,755.427062,Simple pass,259141708,52,7,35.0,16.0
8,Simple pass,['Accurate'],Yasir Gharsan Al Shahrani,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,760.539686,Simple pass,258612428,35,16,10.0,58.0
8,High pass,['Accurate'],Abdullah Ibrahim Al Mayouf,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,764.92187,High pass,259141731,10,58,41.0,90.0
1,Air duel,"['Won', 'Accurate']",Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,767.286759,Air duel,258612376,59,10,56.0,0.0
1,Air duel,"['Lost', 'Not accurate']",Mohammed Al Burayk,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,768.010049,Air duel,258612433,41,90,44.0,100.0
3,Throw in,['Not accurate'],Mohammed Al Burayk,"Russia - Saudi Arabia, 5 - 0",Free Kick,Saudi Arabia,1H,778.789653,Throw in,258612436,44,100,57.0,90.0
8,Head pass,"['Interception', 'Accurate']",Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,779.696123,Head pass,258612377,43,10,44.0,14.0
1,Ground loose ball duel,"['Lost', 'Not accurate']",Yahya Sulaiman Al Shehri,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,781.877593,Ground loose ball duel,258612438,56,86,50.0,69.0
1,Ground loose ball duel,"['Won', 'Accurate']",Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,782.318017,Ground loose ball duel,258612379,44,14,50.0,31.0
8,Simple pass,['Accurate'],Roman Zobnin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,782.369724,Simple pass,258612378,50,31,39.0,14.0
1,Ground loose ball duel,"['Neutral', 'Accurate']",Yahya Sulaiman Al Shehri,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,783.335406,Ground loose ball duel,258612440,61,86,59.0,100.0
3,Throw in,['Accurate'],Yuri Zhirkov,"Russia - Saudi Arabia, 5 - 0",Free Kick,Russia,1H,796.30575,Throw in,258612380,41,0,65.0,25.0
1,Air duel,"['Won', 'Accurate']",Osama Abdulrezag Hawsawi,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,797.964228,Air duel,258612449,35,75,49.0,79.0
1,Air duel,"['Lost', 'Not accurate']",Fyodor Smolov,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,798.689721,Air duel,258612381,65,25,51.0,21.0
8,Launch,['Not accurate'],Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,800.660654,Launch,260189741,51,21,68.0,30.0
8,Head pass,"['Interception', 'Not accurate']",Osama Abdulrezag Hawsawi,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,801.597403,Head pass,258612452,32,70,37.0,89.0
8,Simple pass,['Not accurate'],Aleksandr Golovin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,804.429124,Simple pass,258612385,63,11,77.0,11.0
6,,[],Fyodor Smolov,"Russia - Saudi Arabia, 5 - 0",Offside,Russia,1H,805.269502,N/A,258612388,77,11,0.0,0.0
8,Simple pass,['Accurate'],Yury Gazinskiy,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,833.370626,Simple pass,258612391,41,79,30.0,36.0
8,Simple pass,['Accurate'],Sergei Ignashevich,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,837.301777,Simple pass,258612392,30,36,34.0,70.0
8,Simple pass,['Accurate'],Ilya Kutepov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,839.002946,Simple pass,258612393,34,70,37.0,85.0
8,Simple pass,['Accurate'],Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,839.473723,Simple pass,258612395,37,85,33.0,80.0
8,Simple pass,['Accurate'],Yury Gazinskiy,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,841.441843,Simple pass,258612396,33,80,12.0,50.0
8,Simple pass,['Accurate'],Igor Akinfeev,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,843.520614,Simple pass,258612397,12,50,22.0,36.0
8,Simple pass,['Accurate'],Sergei Ignashevich,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,847.236565,Simple pass,258612398,22,36,30.0,83.0
8,High pass,['Not accurate'],Ilya Kutepov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,850.941189,High pass,258612400,30,83,80.0,73.0
7,Clearance,['Not accurate'],Omar Ibrahim Omar Othman Hawsawi,"Russia - Saudi Arabia, 5 - 0",Others on the ball,Saudi Arabia,1H,854.940448,Clearance,258612461,20,27,16.0,0.0
3,Throw in,['Accurate'],Fyodor Smolov,"Russia - Saudi Arabia, 5 - 0",Free Kick,Russia,1H,860.694922,Throw in,258612401,93,100,83.0,88.0
1,Ground attacking duel,"['Neutral', 'Accurate']",Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,863.136071,Ground attacking duel,258612402,83,88,80.0,89.0
1,Ground defending duel,"['Neutral', 'Accurate']",Abdullah Ibrahim Otayf,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,863.205346,Ground defending duel,258612464,17,12,20.0,11.0
8,Simple pass,['Accurate'],Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,864.120475,Simple pass,258612404,80,89,80.0,91.0
1,Ground attacking duel,"['Won', 'Accurate']",Fyodor Smolov,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,864.876257,Ground attacking duel,258612407,80,91,83.0,97.0
1,Ground defending duel,"['Lost', 'Not accurate']",Abdullah Ibrahim Otayf,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,864.97189,Ground defending duel,258612466,20,9,17.0,3.0
8,Simple pass,['Accurate'],Alexandr Samedov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,865.42628,Simple pass,258612409,83,97,67.0,87.0
8,Simple pass,['Accurate'],Roman Zobnin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,868.076936,Simple pass,258612410,67,87,67.0,94.0
8,Simple pass,['Accurate'],Alexandr Samedov,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,869.74563,Simple pass,258612411,67,94,70.0,95.0
8,Head pass,['Not accurate'],Roman Zobnin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,871.349399,Head pass,258612412,70,95,76.0,91.0
8,Head pass,"['Interception', 'Accurate']",Yasir Gharsan Al Shahrani,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,872.357881,Head pass,258612468,24,9,35.0,21.0
8,Simple pass,['Accurate'],Salman Mohammed Al Faraj,"Russia - Saudi Arabia, 5 - 0",Pass,Saudi Arabia,1H,873.798775,Simple pass,258612469,35,21,39.0,8.0
1,Ground defending duel,"['Take on right', 'Won', 'Accurate']",Roman Zobnin,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,874.953933,Ground defending duel,258612414,61,92,71.0,82.0
1,Ground attacking duel,"['Take on left', 'Lost', 'Not accurate']",Salem Mohammed Al Dawsari,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,875.169162,Ground attacking duel,258612470,39,8,29.0,18.0
8,Simple pass,['Accurate'],Roman Zobnin,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,876.50117,Simple pass,258612415,71,82,70.0,83.0
1,Ground attacking duel,"['Take on left', 'Won', 'Accurate']",Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,876.941557,Ground attacking duel,258612416,70,83,75.0,67.0
1,Ground defending duel,"['Take on right', 'Lost', 'Not accurate']",Abdullah Ibrahim Otayf,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,877.575395,Ground defending duel,258612471,30,17,25.0,33.0
8,Simple pass,['Not accurate'],Alan Dzagoev,"Russia - Saudi Arabia, 5 - 0",Pass,Russia,1H,880.013231,Simple pass,258612418,75,67,87.0,85.0
6,,[],M\u00e1rio Figueira Fernandes,"Russia - Saudi Arabia, 5 - 0",Offside,Russia,1H,882.140169,N/A,258612423,87,85,0.0,0.0
3,Free Kick,['Accurate'],Abdullah Ibrahim Al Mayouf,"Russia - Saudi Arabia, 5 - 0",Free Kick,Saudi Arabia,1H,968.666182,Free Kick,258612488,13,61,71.0,74.0
1,Air duel,"['Won', 'Accurate']",Sergei Ignashevich,"Russia - Saudi Arabia, 5 - 0",Duel,Russia,1H,972.091485,Air duel,258612425,29,26,31.0,39.0
1,Air duel,"['Lost', 'Not accurate']",Mohammad Ibrahim Al Sahlawi,"Russia - Saudi Arabia, 5 - 0",Duel,Saudi Arabia,1H,972.530902,Air duel,258612489,71,74,69.0,61.0
2,Foul,[],Mohammad Ibrahim Al Sahlawi,"Russia - Saudi Arabia, 5 - 0",Foul,Saudi Arabia,1H,974.706789,Foul,258612490,69,61,71.0,74.0
